5_59_4	qtetrixb.cpp	/usr/local/qt/examples/tetrix/qtetrixb.cpp	DISPLAY	TEXT	sources.png	
5_59_5	tetrix.cpp	/usr/local/qt/examples/tetrix/tetrix.cpp	DISPLAY	TEXT	sources.png	
5_59_6	tpiece.cpp	/usr/local/qt/examples/tetrix/tpiece.cpp	DISPLAY	TEXT	sources.png	
5_59_7	gtetrix.h	/usr/local/qt/examples/tetrix/gtetrix.h	DISPLAY	TEXT	headers.png	
5_59_8	qdragapp.h	/usr/local/qt/examples/tetrix/qdragapp.h	DISPLAY	TEXT	headers.png	
5_59_9	qtetrix.h	/usr/local/qt/examples/tetrix/qtetrix.h	DISPLAY	TEXT	headers.png	
5_59_10	qtetrixb.h	/usr/local/qt/examples/tetrix/qtetrixb.h	DISPLAY	TEXT	headers.png	
5_59_11	tpiece.h	/usr/local/qt/examples/tetrix/tpiece.h	DISPLAY	TEXT	headers.png	
5_59_12	Makefile	/usr/local/qt/examples/tetrix/Makefile	DISPLAY	TEXT	makefile.png	
5_60	textedit	/usr/local/qt/examples/textedit	EXECUTE	EXE	example.png	
5_60_1	main.cpp	/usr/local/qt/examples/textedit/main.cpp	DISPLAY	TEXT	sources.png	
5_60_2	textedit.cpp	/usr/local/qt/examples/textedit/textedit.cpp	DISPLAY	TEXT	sources.png	
5_60_3	textedit.h	/usr/local/qt/examples/textedit/textedit.h	DISPLAY	TEXT	headers.png	
5_60_4	Makefile	/usr/local/qt/examples/textedit/Makefile	DISPLAY	TEXT	makefile.png	
5_61	themes	/usr/local/qt/examples/themes	EXECUTE	EXE	example.png	
5_61_1	main.cpp	/usr/local/qt/examples/themes/main.cpp	DISPLAY	TEXT	sources.png	
5_61_2	metal.cpp	/usr/local/qt/examples/themes/metal.cpp	DISPLAY	TEXT	sources.png	
5_61_3	themes.cpp	/usr/local/qt/examples/themes/themes.cpp	DISPLAY	TEXT	sources.png	
5_61_4	wood.cpp	/usr/local/qt/examples/themes/wood.cpp	DISPLAY	TEXT	sources.png	
5_61_5	metal.h	/usr/local/qt/examples/themes/metal.h	DISPLAY	TEXT	headers.png	
5_61_6	themes.h	/usr/local/qt/examples/themes/themes.h	DISPLAY	TEXT	headers.png	
5_61_7	wood.h	/usr/local/qt/examples/themes/wood.h	DISPLAY	TEXT	headers.png	
5_61_8	Makefile	/usr/local/qt/examples/themes/Makefile	DISPLAY	TEXT	makefile.png	
5_62	thread	/usr/local/qt/examples/thread	EXECUTE	EXE	example.png	
5_63	tictac	/usr/local/qt/examples/tictac	EXECUTE	EXE	example.png	
5_63_1	main.cpp	/usr/local/qt/examples/tictac/main.cpp	DISPLAY	TEXT	sources.png	
5_63_2	tictac.cpp	/usr/local/qt/examples/tictac/tictac.cpp	DISPLAY	TEXT	sources.png	
5_63_3	tictac.h	/usr/local/qt/examples/tictac/tictac.h	DISPLAY	TEXT	headers.png	
5_63_4	Makefile	/usr/local/qt/examples/tictac/Makefile	DISPLAY	TEXT	makefile.png	
5_64	tooltip	/usr/local/qt/examples/tooltip	EXECUTE	EXE	example.png	
5_64_1	main.cpp	/usr/local/qt/examples/tooltip/main.cpp	DISPLAY	TEXT	sources.png	
5_64_2	tooltip.cpp	/usr/local/qt/examples/tooltip/tooltip.cpp	DISPLAY	TEXT	sources.png	
5_64_3	tooltip.h	/usr/local/qt/examples/tooltip/tooltip.h	DISPLAY	TEXT	headers.png	
5_64_4	Makefile	/usr/local/qt/examples/tooltip/Makefile	DISPLAY	TEXT	makefile.png	
5_65	trayicon	/usr/local/qt/examples/trayicon	EXECUTE	EXE	example.png	
5_65_1	main.cpp	/usr/local/qt/examples/trayicon/main.cpp	DISPLAY	TEXT	sources.png	
5_65_2	trayicon.cpp	/usr/local/qt/examples/trayicon/trayicon.cpp	DISPLAY	TEXT	sources.png	
5_65_3	trayicon.h	/usr/local/qt/examples/trayicon/trayicon.h	DISPLAY	TEXT	headers.png	
5_65_4	Makefile	/usr/local/qt/examples/trayicon/Makefile	DISPLAY	TEXT	makefile.png	
5_66	tux	/usr/local/qt/examples/tux	EXECUTE	EXE	example.png	
5_66_1	tux.cpp	/usr/local/qt/examples/tux/tux.cpp	DISPLAY	TEXT	sources.png	
5_66_2	Makefile	/usr/local/qt/examples/tux/Makefile	DISPLAY	TEXT	makefile.png	
5_67	widgets	/usr/local/qt/examples/widgets	EXECUTE	EXE	example.png	
5_67_1	main.cpp	/usr/local/qt/examples/widgets/main.cpp	DISPLAY	TEXT	sources.png	
5_67_2	widgets.cpp	/usr/local/qt/examples/widgets/widgets.cpp	DISPLAY	TEXT	sources.png	
5_67_3	widgets.h	/usr/local/qt/examples/widgets/widgets.h	DISPLAY	TEXT	headers.png	
5_67_4	Makefile	/usr/local/qt/examples/widgets/Makefile	DISPLAY	TEXT	makefile.png	
5_68	wizard	/usr/local/qt/examples/wizard	EXECUTE	EXE	example.png	
5_68_1	main.cpp	/usr/local/qt/examples/wizard/main.cpp	DISPLAY	TEXT	sources.png	
5_68_2	wizard.cpp	/usr/local/qt/examples/wizard/wizard.cpp	DISPLAY	TEXT	sources.png	
5_68_3	wizard.h	/usr/local/qt/examples/wizard/wizard.h	DISPLAY	TEXT	headers.png	
5_68_4	Makefile	/usr/local/qt/examples/wizard/Makefile	DISPLAY	TEXT	makefile.png	
5_69	xform	/usr/local/qt/examples/xform	EXECUTE	EXE	example.png	
5_69_1	aticatac.cpp	/usr/local/qt/examples/xform/aticatac.cpp	DISPLAY	TEXT	sources.png	
5_69_2	xform.cpp	/usr/local/qt/examples/xform/xform.cpp	DISPLAY	TEXT	sources.png	
5_69_3	Makefile	/usr/local/qt/examples/xform/Makefile	DISPLAY	TEXT	makefile.png	
5_70	xml	/usr/local/qt/examples/xml	EXECUTE	EXE	example.png	
